image_path,class,file_name
data\raw\Bacteria\IMG_0336.JPG,Bacteria,IMG_0336.JPG
data\raw\Fungi\1692334247616.jpg,Fungi,1692334247616.jpg
data\raw\Bacteria\IMG_0372.JPG,Bacteria,IMG_0372.JPG
data\raw\Fungi\1692335403726.jpg,Fungi,1692335403726.jpg
data\raw\Healthy\20230712_130703.jpg,Healthy,20230712_130703.jpg
data\raw\Phytopthora\IMG_4661.JPG,Phytopthora,IMG_4661.JPG
data\raw\Pest\1692332350400.jpg,Pest,1692332350400.jpg
data\raw\Virus\IMG_20230815_120802~2.jpg,Virus,IMG_20230815_120802~2.jpg
data\raw\Early_blight\53e30623-2023-4bbf-b904-ba39426f8628___RS_Early.B 7613.JPG,Early_blight,53e30623-2023-4bbf-b904-ba39426f8628___RS_Early.B 7613.JPG
data\raw\Bacteria\IMG_1184.JPG,Bacteria,IMG_1184.JPG
data\raw\Bacteria\20230816_141202.jpg,Bacteria,20230816_141202.jpg
data\raw\Late_blight\468629f7-6ca2-4823-9a39-d42b4d92c4bb___RS_LB 5312.JPG,Late_blight,468629f7-6ca2-4823-9a39-d42b4d92c4bb___RS_LB 5312.JPG
data\raw\Late_blight\790eb0ba-6878-4b5a-85fb-481aa37783a3___RS_LB 3872.JPG,Late_blight,790eb0ba-6878-4b5a-85fb-481aa37783a3___RS_LB 3872.JPG
data\raw\Bacteria\IMG_1029.JPG,Bacteria,IMG_1029.JPG
data\raw\Virus\IMG_1103.JPG,Virus,IMG_1103.JPG
data\raw\Bacteria\20230816_091315.jpg,Bacteria,20230816_091315.jpg
data\raw\Late_blight\bb4aa884-a811-4229-bfc0-1df1e7330877___RS_LB 5049.JPG,Late_blight,bb4aa884-a811-4229-bfc0-1df1e7330877___RS_LB 5049.JPG
data\raw\Virus\IMG_0222.JPG,Virus,IMG_0222.JPG
data\raw\Late_blight\793aaf75-3085-4bbb-bace-33a9593c3c94___RS_LB 4847.JPG,Late_blight,793aaf75-3085-4bbb-bace-33a9593c3c94___RS_LB 4847.JPG
data\raw\Early_blight\9bc2ecbb-4a3c-43be-80ce-c6ac77e4b498___RS_Early.B 7145.JPG,Early_blight,9bc2ecbb-4a3c-43be-80ce-c6ac77e4b498___RS_Early.B 7145.JPG
data\raw\Pest\IMG_4727.JPG,Pest,IMG_4727.JPG
data\raw\Virus\20230815_145053.jpg,Virus,20230815_145053.jpg
data\raw\Early_blight\9541d815-f209-4f13-892e-ca4e97ae5d8e___RS_Early.B 8981.JPG,Early_blight,9541d815-f209-4f13-892e-ca4e97ae5d8e___RS_Early.B 8981.JPG
data\raw\Early_blight\4c246dbf-ad6c-4563-ad59-d5ea84453817___RS_Early.B 7662.JPG,Early_blight,4c246dbf-ad6c-4563-ad59-d5ea84453817___RS_Early.B 7662.JPG
data\raw\Virus\IMG_0450.JPG,Virus,IMG_0450.JPG
data\raw\Healthy\IMG_9557.JPG,Healthy,IMG_9557.JPG
data\raw\Late_blight\c60533e5-8080-4c77-8ae4-7c1f2f7350cb___RS_LB 2810.JPG,Late_blight,c60533e5-8080-4c77-8ae4-7c1f2f7350cb___RS_LB 2810.JPG
data\raw\Bacteria\IMG_1197.JPG,Bacteria,IMG_1197.JPG
data\raw\Bacteria\20230816_135859.jpg,Bacteria,20230816_135859.jpg
data\raw\Bacteria\IMG_0318.JPG,Bacteria,IMG_0318.JPG
data\raw\Late_blight\5609c5d1-b66b-4dba-863a-5b3aab384151___RS_LB 3303.JPG,Late_blight,5609c5d1-b66b-4dba-863a-5b3aab384151___RS_LB 3303.JPG
data\raw\Pest\20230802_125302.jpg,Pest,20230802_125302.jpg
data\raw\Early_blight\426aeefb-981d-4436-9f92-0fe230bb65fe___RS_Early.B 6977.JPG,Early_blight,426aeefb-981d-4436-9f92-0fe230bb65fe___RS_Early.B 6977.JPG
data\raw\Late_blight\a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG,Late_blight,a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG
data\raw\Fungi\20230802_111326036.jpg,Fungi,20230802_111326036.jpg
data\raw\Early_blight\0604174e-3018-4faa-9975-0be32d2c0789___RS_Early.B 7123.JPG,Early_blight,0604174e-3018-4faa-9975-0be32d2c0789___RS_Early.B 7123.JPG
data\raw\Fungi\20230802_112729.jpg,Fungi,20230802_112729.jpg
data\raw\Early_blight\c30ce1e1-5f05-4cb7-a95a-f22d3621c54f___RS_Early.B 6964.JPG,Early_blight,c30ce1e1-5f05-4cb7-a95a-f22d3621c54f___RS_Early.B 6964.JPG
data\raw\Fungi\20230802_111847.jpg,Fungi,20230802_111847.jpg
data\raw\Fungi\IMG_0140.JPG,Fungi,IMG_0140.JPG
data\raw\Bacteria\IMG_1006.JPG,Bacteria,IMG_1006.JPG
data\raw\Pest\20230802_115425918.jpg,Pest,20230802_115425918.jpg
data\raw\Bacteria\IMG_20230816_142918.jpg,Bacteria,IMG_20230816_142918.jpg
data\raw\Late_blight\1b8ae46e-1202-4715-8ad1-fd18046c42d3___RS_LB 3880.JPG,Late_blight,1b8ae46e-1202-4715-8ad1-fd18046c42d3___RS_LB 3880.JPG
data\raw\Late_blight\57462a7c-a8f4-4b99-b312-a8b6e6a0e6f0___RS_LB 5330.JPG,Late_blight,57462a7c-a8f4-4b99-b312-a8b6e6a0e6f0___RS_LB 5330.JPG
data\raw\Virus\20230712_132401.jpg,Virus,20230712_132401.jpg
data\raw\Fungi\IMG_0143.JPG,Fungi,IMG_0143.JPG
data\raw\Nematode\IMG_9462.JPG,Nematode,IMG_9462.JPG
data\raw\Late_blight\97babc05-67f1-49d4-9821-6fb8294da5e8___RS_LB 4541.JPG,Late_blight,97babc05-67f1-49d4-9821-6fb8294da5e8___RS_LB 4541.JPG
data\raw\Phytopthora\IMG_9464 (1).JPG,Phytopthora,IMG_9464 (1).JPG
data\raw\Pest\IMG_20230815_111722~2.jpg,Pest,IMG_20230815_111722~2.jpg
data\raw\Early_blight\98efaa2d-7587-48e8-8c19-4f7483e395cb___RS_Early.B 6982.JPG,Early_blight,98efaa2d-7587-48e8-8c19-4f7483e395cb___RS_Early.B 6982.JPG
data\raw\Pest\20230802_104911728.jpg,Pest,20230802_104911728.jpg
data\raw\Fungi\1692334247515.jpg,Fungi,1692334247515.jpg
data\raw\Fungi\IMG_20230816_122348.jpg,Fungi,IMG_20230816_122348.jpg
data\raw\Pest\IMG_20230816_134632.jpg,Pest,IMG_20230816_134632.jpg
data\raw\Late_blight\64df88c4-e308-48f3-b475-e2e6206bbd8a___RS_LB 3886.JPG,Late_blight,64df88c4-e308-48f3-b475-e2e6206bbd8a___RS_LB 3886.JPG
data\raw\Early_blight\07baabd8-e118-47dd-9d8d-132d4347836a___RS_Early.B 8555.JPG,Early_blight,07baabd8-e118-47dd-9d8d-132d4347836a___RS_Early.B 8555.JPG
data\raw\Fungi\20230802_110149.jpg,Fungi,20230802_110149.jpg
data\raw\Bacteria\IMG_0835.JPG,Bacteria,IMG_0835.JPG
data\raw\Early_blight\cfd3112d-e376-4b82-bc06-de0bfba0ab41___RS_Early.B 8389.JPG,Early_blight,cfd3112d-e376-4b82-bc06-de0bfba0ab41___RS_Early.B 8389.JPG
data\raw\Fungi\20230802_110831.jpg,Fungi,20230802_110831.jpg
data\raw\Early_blight\9bef32f0-dc02-4223-a378-6a41c6bfc7a9___RS_Early.B 8444.JPG,Early_blight,9bef32f0-dc02-4223-a378-6a41c6bfc7a9___RS_Early.B 8444.JPG
data\raw\Healthy\20230922_155832.jpg,Healthy,20230922_155832.jpg
data\raw\Late_blight\66473aff-3438-4a8c-8c05-5fed8a4255ae___RS_LB 4473.JPG,Late_blight,66473aff-3438-4a8c-8c05-5fed8a4255ae___RS_LB 4473.JPG
data\raw\Early_blight\3a97c74a-3d6e-4cd9-86e0-10a8e716e7b5___RS_Early.B 8422.JPG,Early_blight,3a97c74a-3d6e-4cd9-86e0-10a8e716e7b5___RS_Early.B 8422.JPG
data\raw\Bacteria\20230815_153546.jpg,Bacteria,20230815_153546.jpg
data\raw\Early_blight\f8b3542b-559a-4aa4-9f4a-ec4d22f4386f___RS_Early.B 7309.JPG,Early_blight,f8b3542b-559a-4aa4-9f4a-ec4d22f4386f___RS_Early.B 7309.JPG
data\raw\Phytopthora\IMG_9511.JPG,Phytopthora,IMG_9511.JPG
data\raw\Phytopthora\IMG_20230816_080837.jpg,Phytopthora,IMG_20230816_080837.jpg
data\raw\Phytopthora\IMG_0368.JPG,Phytopthora,IMG_0368.JPG
data\raw\Late_blight\d66ee513-26cc-4676-8aeb-9902e0969d2b___RS_LB 3999.JPG,Late_blight,d66ee513-26cc-4676-8aeb-9902e0969d2b___RS_LB 3999.JPG
data\raw\Fungi\20230802_111812401.jpg,Fungi,20230802_111812401.jpg
data\raw\Late_blight\a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG,Late_blight,a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG
data\raw\Late_blight\fc759d3f-64c7-4e45-9a0c-5a2f07fd1055___RS_LB 3030.JPG,Late_blight,fc759d3f-64c7-4e45-9a0c-5a2f07fd1055___RS_LB 3030.JPG
data\raw\Late_blight\b340ff00-3d44-4394-90c5-797dc39f8389___RS_LB 4953.JPG,Late_blight,b340ff00-3d44-4394-90c5-797dc39f8389___RS_LB 4953.JPG
data\raw\Virus\20230815_152953.jpg,Virus,20230815_152953.jpg
data\raw\Healthy\c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL 5406.JPG,Healthy,c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL 5406.JPG
data\raw\Pest\IMG_20230815_152343.jpg,Pest,IMG_20230815_152343.jpg
data\raw\Fungi\1692334247364.jpg,Fungi,1692334247364.jpg
data\raw\Fungi\IMG_9471.JPG,Fungi,IMG_9471.JPG
data\raw\Early_blight\fc603fb2-e2a0-4990-8a75-0e4f80f40694___RS_Early.B 7584.JPG,Early_blight,fc603fb2-e2a0-4990-8a75-0e4f80f40694___RS_Early.B 7584.JPG
data\raw\Late_blight\bc5b403e-ecc2-4fde-bafa-9b8698e4545c___RS_LB 4448.JPG,Late_blight,bc5b403e-ecc2-4fde-bafa-9b8698e4545c___RS_LB 4448.JPG
data\raw\Pest\20230802_125114.jpg,Pest,20230802_125114.jpg
data\raw\Bacteria\IMG_1211.JPG,Bacteria,IMG_1211.JPG
data\raw\Phytopthora\IMG_9518.JPG,Phytopthora,IMG_9518.JPG
data\raw\Fungi\20230816_083544.jpg,Fungi,20230816_083544.jpg
data\raw\Pest\IMG_20230816_141704.jpg,Pest,IMG_20230816_141704.jpg
data\raw\Pest\IMG_0218.JPG,Pest,IMG_0218.JPG
data\raw\Early_blight\583fa343-d5be-414b-bd95-f674313bd882___RS_Early.B 7681.JPG,Early_blight,583fa343-d5be-414b-bd95-f674313bd882___RS_Early.B 7681.JPG
data\raw\Virus\1692338650296.jpg,Virus,1692338650296.jpg
data\raw\Early_blight\49f13f57-6881-4caa-839b-d93215ce1b77___RS_Early.B 7009.JPG,Early_blight,49f13f57-6881-4caa-839b-d93215ce1b77___RS_Early.B 7009.JPG
data\raw\Fungi\20230802_110035.jpg,Fungi,20230802_110035.jpg
data\raw\Virus\20230816_113955.jpg,Virus,20230816_113955.jpg
data\raw\Virus\IMG_0438.JPG,Virus,IMG_0438.JPG
data\raw\Late_blight\06554e38-28ce-429d-b8e9-520e61e3c58f___RS_LB 2692.JPG,Late_blight,06554e38-28ce-429d-b8e9-520e61e3c58f___RS_LB 2692.JPG
data\raw\Virus\20230815_115312.jpg,Virus,20230815_115312.jpg
data\raw\Bacteria\20230816_135141.jpg,Bacteria,20230816_135141.jpg
data\raw\Late_blight\bd586e94-fa36-4aed-be05-7a0028d40118___RS_LB 2650.JPG,Late_blight,bd586e94-fa36-4aed-be05-7a0028d40118___RS_LB 2650.JPG
data\raw\Late_blight\48f93953-2de7-4724-9c7b-69dc13a47759___RS_LB 4977.JPG,Late_blight,48f93953-2de7-4724-9c7b-69dc13a47759___RS_LB 4977.JPG
data\raw\Bacteria\IMG_1202.JPG,Bacteria,IMG_1202.JPG
data\raw\Late_blight\09a30eff-d386-456d-a6ce-ead7c0d6235b___RS_LB 5068.JPG,Late_blight,09a30eff-d386-456d-a6ce-ead7c0d6235b___RS_LB 5068.JPG
data\raw\Pest\20230712_124120.jpg,Pest,20230712_124120.jpg
data\raw\Late_blight\b74d0fd1-9af7-4053-8538-ee937236a64d___RS_LB 4918.JPG,Late_blight,b74d0fd1-9af7-4053-8538-ee937236a64d___RS_LB 4918.JPG
data\raw\Late_blight\7f90c344-54de-4053-a406-3a67f9fb1108___RS_LB 3283.JPG,Late_blight,7f90c344-54de-4053-a406-3a67f9fb1108___RS_LB 3283.JPG
data\raw\Late_blight\5ebe5b4f-c3e3-435d-b2d5-49fa1002dbaa___RS_LB 2955.JPG,Late_blight,5ebe5b4f-c3e3-435d-b2d5-49fa1002dbaa___RS_LB 2955.JPG
data\raw\Virus\IMG_0250.JPG,Virus,IMG_0250.JPG
data\raw\Healthy\5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG,Healthy,5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG
data\raw\Fungi\1692334247696.jpg,Fungi,1692334247696.jpg
data\raw\Bacteria\20230816_141831.jpg,Bacteria,20230816_141831.jpg
data\raw\Bacteria\20230816_135453.jpg,Bacteria,20230816_135453.jpg
data\raw\Virus\20230816_115002.jpg,Virus,20230816_115002.jpg
data\raw\Bacteria\20230816_135637.jpg,Bacteria,20230816_135637.jpg
data\raw\Late_blight\12e2c9b5-fbfc-4bc9-898b-86ead976a615___RS_LB 2702.JPG,Late_blight,12e2c9b5-fbfc-4bc9-898b-86ead976a615___RS_LB 2702.JPG
data\raw\Fungi\IMG_9433.JPG,Fungi,IMG_9433.JPG
data\raw\Pest\IMG_20230816_134543.jpg,Pest,IMG_20230816_134543.jpg
data\raw\Early_blight\e50bd734-03b9-479b-9ca0-48ef217a2c59___RS_Early.B 7976.JPG,Early_blight,e50bd734-03b9-479b-9ca0-48ef217a2c59___RS_Early.B 7976.JPG
data\raw\Pest\20230816_135202.jpg,Pest,20230816_135202.jpg
data\raw\Fungi\20230816_122721.jpg,Fungi,20230816_122721.jpg
data\raw\Healthy\a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373.JPG,Healthy,a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373.JPG
data\raw\Late_blight\d5f14365-91a1-41e4-95a5-9ae88c3ff4d6___RS_LB 5163.JPG,Late_blight,d5f14365-91a1-41e4-95a5-9ae88c3ff4d6___RS_LB 5163.JPG
data\raw\Fungi\20230816_121527.jpg,Fungi,20230816_121527.jpg
data\raw\Phytopthora\IMG_0294 - Copy.JPG,Phytopthora,IMG_0294 - Copy.JPG
data\raw\Healthy\046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878.JPG,Healthy,046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878.JPG
data\raw\Pest\1692338650721.jpg,Pest,1692338650721.jpg
data\raw\Pest\20230712_124201.jpg,Pest,20230712_124201.jpg
data\raw\Pest\20230802_120320622.jpg,Pest,20230802_120320622.jpg
data\raw\Early_blight\c7212fa9-df1e-485e-a471-1011dd797865___RS_Early.B 8680.JPG,Early_blight,c7212fa9-df1e-485e-a471-1011dd797865___RS_Early.B 8680.JPG
data\raw\Fungi\20230815_122701.jpg,Fungi,20230815_122701.jpg
data\raw\Bacteria\20230816_141446.jpg,Bacteria,20230816_141446.jpg
data\raw\Virus\IMG_0987.JPG,Virus,IMG_0987.JPG
data\raw\Healthy\3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL 1859.JPG,Healthy,3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL 1859.JPG
data\raw\Fungi\IMG_9370.JPG,Fungi,IMG_9370.JPG
data\raw\Pest\20230816_143340.jpg,Pest,20230816_143340.jpg
data\raw\Late_blight\8f93f47b-2ee7-482b-9e18-20af5eb98d79___RS_LB 4889.JPG,Late_blight,8f93f47b-2ee7-482b-9e18-20af5eb98d79___RS_LB 4889.JPG
data\raw\Bacteria\IMG_0919.JPG,Bacteria,IMG_0919.JPG
data\raw\Pest\IMG_4744.JPG,Pest,IMG_4744.JPG
data\raw\Healthy\2ccb9ee9-faac-4d32-9af5-29497fa2e028___RS_HL 1837.JPG,Healthy,2ccb9ee9-faac-4d32-9af5-29497fa2e028___RS_HL 1837.JPG
data\raw\Fungi\20230712_115043.jpg,Fungi,20230712_115043.jpg
data\raw\Fungi\IMG_0280 (1).JPG,Fungi,IMG_0280 (1).JPG
data\raw\Late_blight\e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876.JPG,Late_blight,e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876.JPG
data\raw\Early_blight\f400079a-ff67-45c2-8a50-5c5b1e08dc25___RS_Early.B 8491.JPG,Early_blight,f400079a-ff67-45c2-8a50-5c5b1e08dc25___RS_Early.B 8491.JPG
data\raw\Phytopthora\IMG_9464.JPG,Phytopthora,IMG_9464.JPG
data\raw\Fungi\IMG_9457.JPG,Fungi,IMG_9457.JPG
data\raw\Nematode\20230815_153019.jpg,Nematode,20230815_153019.jpg
data\raw\Early_blight\8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B 8723.JPG,Early_blight,8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B 8723.JPG
data\raw\Virus\IMG_8260.JPG,Virus,IMG_8260.JPG
data\raw\Pest\20230816_085819.jpg,Pest,20230816_085819.jpg
data\raw\Pest\20230712_121930.jpg,Pest,20230712_121930.jpg
data\raw\Early_blight\db60c4cf-30f1-460c-a345-3045f192f725___RS_Early.B 6722.JPG,Early_blight,db60c4cf-30f1-460c-a345-3045f192f725___RS_Early.B 6722.JPG
data\raw\Fungi\20230712_122430.jpg,Fungi,20230712_122430.jpg
data\raw\Late_blight\08ddae0c-5328-4183-b16e-c980f197e471___RS_LB 2845.JPG,Late_blight,08ddae0c-5328-4183-b16e-c980f197e471___RS_LB 2845.JPG
data\raw\Early_blight\ddc6aed7-43bd-49bc-88d0-6f942acb362a___RS_Early.B 7328.JPG,Early_blight,ddc6aed7-43bd-49bc-88d0-6f942acb362a___RS_Early.B 7328.JPG
data\raw\Bacteria\20230816_135607.jpg,Bacteria,20230816_135607.jpg
data\raw\Fungi\IMG_20230816_123551.jpg,Fungi,IMG_20230816_123551.jpg
data\raw\Bacteria\IMG_1031.JPG,Bacteria,IMG_1031.JPG
data\raw\Early_blight\993bc916-4517-45cf-a5bd-90ee95dd35fd___RS_Early.B 8452.JPG,Early_blight,993bc916-4517-45cf-a5bd-90ee95dd35fd___RS_Early.B 8452.JPG
data\raw\Late_blight\3e379b4f-29dd-4f14-86e6-11fa37cf3ae9___RS_LB 4789.JPG,Late_blight,3e379b4f-29dd-4f14-86e6-11fa37cf3ae9___RS_LB 4789.JPG
data\raw\Late_blight\b9302a2f-a369-4b05-aed6-632287f42ed7___RS_LB 4452.JPG,Late_blight,b9302a2f-a369-4b05-aed6-632287f42ed7___RS_LB 4452.JPG
data\raw\Early_blight\2c48971d-9f73-401d-a62a-f3729d08b6c2___RS_Early.B 7463.JPG,Early_blight,2c48971d-9f73-401d-a62a-f3729d08b6c2___RS_Early.B 7463.JPG
data\raw\Fungi\20230802_111747394.jpg,Fungi,20230802_111747394.jpg
data\raw\Pest\IMG_0940.JPG,Pest,IMG_0940.JPG
data\raw\Bacteria\20230816_134245.jpg,Bacteria,20230816_134245.jpg
data\raw\Fungi\IMG_0255.JPG,Fungi,IMG_0255.JPG
data\raw\Phytopthora\20230802_123736.jpg,Phytopthora,20230802_123736.jpg
data\raw\Late_blight\9157168d-8377-4a75-8dc2-d7c951efeb55___RS_LB 4978.JPG,Late_blight,9157168d-8377-4a75-8dc2-d7c951efeb55___RS_LB 4978.JPG
data\raw\Fungi\20230802_110129620.jpg,Fungi,20230802_110129620.jpg
data\raw\Late_blight\58adb74c-a1b3-4b9d-95b7-f0721c499388___RS_LB 4326.JPG,Late_blight,58adb74c-a1b3-4b9d-95b7-f0721c499388___RS_LB 4326.JPG
data\raw\Fungi\20230802_112343452.jpg,Fungi,20230802_112343452.jpg
data\raw\Bacteria\IMG_1080.JPG,Bacteria,IMG_1080.JPG
data\raw\Late_blight\b59e4b5d-4ef0-4b8f-a111-ee745e3d0334___RS_LB 4891.JPG,Late_blight,b59e4b5d-4ef0-4b8f-a111-ee745e3d0334___RS_LB 4891.JPG
data\raw\Pest\IMG_8097.JPG,Pest,IMG_8097.JPG
data\raw\Late_blight\54ed9ec4-c9db-46ff-9a9b-1ebdea084b18___RS_LB 2984.JPG,Late_blight,54ed9ec4-c9db-46ff-9a9b-1ebdea084b18___RS_LB 2984.JPG
data\raw\Healthy\03da9931-e514-4cc7-b04a-8f474a133ce5___RS_HL 1830.JPG,Healthy,03da9931-e514-4cc7-b04a-8f474a133ce5___RS_HL 1830.JPG
data\raw\Healthy\20230712_120140.jpg,Healthy,20230712_120140.jpg
data\raw\Early_blight\f2a56e13-438e-4bef-a3ea-beb9f347d481___RS_Early.B 6691.JPG,Early_blight,f2a56e13-438e-4bef-a3ea-beb9f347d481___RS_Early.B 6691.JPG
data\raw\Phytopthora\20230802_124350.jpg,Phytopthora,20230802_124350.jpg
data\raw\Phytopthora\IMG_0345 - Copy.JPG,Phytopthora,IMG_0345 - Copy.JPG
data\raw\Bacteria\20230816_120931.jpg,Bacteria,20230816_120931.jpg
data\raw\Late_blight\f9102bc2-7c64-4dd8-afe5-d31db2159899___RS_LB 4401.JPG,Late_blight,f9102bc2-7c64-4dd8-afe5-d31db2159899___RS_LB 4401.JPG
data\raw\Fungi\IMG_8282.JPG,Fungi,IMG_8282.JPG
data\raw\Early_blight\60096f66-1bf2-4d8d-8137-ac2358ab71d0___RS_Early.B 6978.JPG,Early_blight,60096f66-1bf2-4d8d-8137-ac2358ab71d0___RS_Early.B 6978.JPG
data\raw\Early_blight\dd9c3ad3-aa94-4d00-88c8-8e4618e8832e___RS_Early.B 7633.JPG,Early_blight,dd9c3ad3-aa94-4d00-88c8-8e4618e8832e___RS_Early.B 7633.JPG
data\raw\Late_blight\ae805316-66e9-4aaf-b938-8460734b90ec___RS_LB 3004.JPG,Late_blight,ae805316-66e9-4aaf-b938-8460734b90ec___RS_LB 3004.JPG
data\raw\Virus\IMG_0311 (1).JPG,Virus,IMG_0311 (1).JPG
data\raw\Phytopthora\20230802_123726.jpg,Phytopthora,20230802_123726.jpg
data\raw\Fungi\20230712_153943.jpg,Fungi,20230712_153943.jpg
data\raw\Early_blight\41e155c4-eccf-4166-83cb-f110b2312c48___RS_Early.B 6985.JPG,Early_blight,41e155c4-eccf-4166-83cb-f110b2312c48___RS_Early.B 6985.JPG
data\raw\Virus\IMG_0271.JPG,Virus,IMG_0271.JPG
data\raw\Healthy\20230712_123858.jpg,Healthy,20230712_123858.jpg
data\raw\Early_blight\4c7622da-663c-48df-8005-355fff221fe1___RS_Early.B 8432.JPG,Early_blight,4c7622da-663c-48df-8005-355fff221fe1___RS_Early.B 8432.JPG
data\raw\Early_blight\ce9d9a96-23cc-4d24-ab68-3932cba59ae2___RS_Early.B 7080.JPG,Early_blight,ce9d9a96-23cc-4d24-ab68-3932cba59ae2___RS_Early.B 7080.JPG
data\raw\Late_blight\563f8e2a-0a5f-4920-aee5-ad98269c8144___RS_LB 4798.JPG,Late_blight,563f8e2a-0a5f-4920-aee5-ad98269c8144___RS_LB 4798.JPG
data\raw\Pest\20230712_124453.jpg,Pest,20230712_124453.jpg
data\raw\Late_blight\3f6bce87-fb66-44fb-8e76-e282af4869b9___RS_LB 3013.JPG,Late_blight,3f6bce87-fb66-44fb-8e76-e282af4869b9___RS_LB 3013.JPG
data\raw\Fungi\IMG_9445.JPG,Fungi,IMG_9445.JPG
data\raw\Bacteria\20230816_141526.jpg,Bacteria,20230816_141526.jpg
data\raw\Fungi\IMG_20230815_153553~2.jpg,Fungi,IMG_20230815_153553~2.jpg
data\raw\Pest\IMG_8327.JPG,Pest,IMG_8327.JPG
data\raw\Bacteria\IMG_1250.JPG,Bacteria,IMG_1250.JPG
data\raw\Fungi\20230712_155729.jpg,Fungi,20230712_155729.jpg
data\raw\Late_blight\de282779-9d54-4b8f-8292-e06c3e020e16___RS_LB 3971.JPG,Late_blight,de282779-9d54-4b8f-8292-e06c3e020e16___RS_LB 3971.JPG
data\raw\Early_blight\2b8cfa81-e20f-4c28-b403-2cec2e5c0f2a___RS_Early.B 8145.JPG,Early_blight,2b8cfa81-e20f-4c28-b403-2cec2e5c0f2a___RS_Early.B 8145.JPG
data\raw\Early_blight\c4ec31de-5466-49c0-b034-84a825327e0b___RS_Early.B 8062.JPG,Early_blight,c4ec31de-5466-49c0-b034-84a825327e0b___RS_Early.B 8062.JPG
data\raw\Bacteria\IMG_1161.JPG,Bacteria,IMG_1161.JPG
data\raw\Fungi\20230802_111824.jpg,Fungi,20230802_111824.jpg
data\raw\Early_blight\1a38f06b-da2a-4c57-bef1-a73254896403___RS_Early.B 9178.JPG,Early_blight,1a38f06b-da2a-4c57-bef1-a73254896403___RS_Early.B 9178.JPG
data\raw\Early_blight\08a892eb-19cc-45ea-babc-181b98f89238___RS_Early.B 7367.JPG,Early_blight,08a892eb-19cc-45ea-babc-181b98f89238___RS_Early.B 7367.JPG
data\raw\Late_blight\3f3bd8d4-82d4-456c-a3fc-068a63710d52___RS_LB 4971.JPG,Late_blight,3f3bd8d4-82d4-456c-a3fc-068a63710d52___RS_LB 4971.JPG
data\raw\Virus\20230816_115010.jpg,Virus,20230816_115010.jpg
data\raw\Late_blight\971ec52d-67e9-4438-80f6-a6aa32fdc946___RS_LB 3048.JPG,Late_blight,971ec52d-67e9-4438-80f6-a6aa32fdc946___RS_LB 3048.JPG
data\raw\Pest\20230712_155445.jpg,Pest,20230712_155445.jpg
data\raw\Phytopthora\IMG_20230816_122247.jpg,Phytopthora,IMG_20230816_122247.jpg
data\raw\Pest\1692333303029.jpg,Pest,1692333303029.jpg
data\raw\Bacteria\IMG_1023.JPG,Bacteria,IMG_1023.JPG
data\raw\Early_blight\04c8e6b9-7710-4cdd-b259-2d78b15d1036___RS_Early.B 7066.JPG,Early_blight,04c8e6b9-7710-4cdd-b259-2d78b15d1036___RS_Early.B 7066.JPG
data\raw\Pest\IMG_20230816_135440.jpg,Pest,IMG_20230816_135440.jpg
data\raw\Early_blight\9141a8b4-6144-446d-b71d-925bcd432840___RS_Early.B 8648.JPG,Early_blight,9141a8b4-6144-446d-b71d-925bcd432840___RS_Early.B 8648.JPG
data\raw\Early_blight\c53d85d7-bddb-422b-955c-6842cce9a927___RS_Early.B 7253.JPG,Early_blight,c53d85d7-bddb-422b-955c-6842cce9a927___RS_Early.B 7253.JPG
data\raw\Early_blight\f5ec7cce-c3cc-4b4a-b716-d70175b1dcd2___RS_Early.B 7520.JPG,Early_blight,f5ec7cce-c3cc-4b4a-b716-d70175b1dcd2___RS_Early.B 7520.JPG
data\raw\Bacteria\IMG_1034.JPG,Bacteria,IMG_1034.JPG
data\raw\Early_blight\93701beb-c734-41ea-a5ef-9e5ca4728dfc___RS_Early.B 6885.JPG,Early_blight,93701beb-c734-41ea-a5ef-9e5ca4728dfc___RS_Early.B 6885.JPG
data\raw\Virus\20230816_122543.jpg,Virus,20230816_122543.jpg
data\raw\Late_blight\def9c9e1-fd12-44d9-92ae-18c5ff0f52da___RS_LB 2605.JPG,Late_blight,def9c9e1-fd12-44d9-92ae-18c5ff0f52da___RS_LB 2605.JPG
